Ord,Apk_Name,Matched_Apk_Name,Type,Url,Unity_Eye_Count,Unity_Head_Count,Unity_Environment_Count,Unity_Hand_Count,Unity_Body_Count,Unity_Face_Count,Unreal_Module_Names
373,荣耀擂台Creed_RisetoGlory_v1_FAVTX(5.3.x),Creed：荣耀擂台,Unreal,https://netvios.163.com/privacy.html,NUL,NUL,NUL,NUL,NUL,NUL,"PicoXRDPHMD
WebMMediaFactory
ApexDestructionEditor
FacialAnimationEditor
AutomationUtils
SVRDamageableAssetEditor
GeometryCacheSequencer
PaperSpriteSheetImporter
SVRTrackingDevice
SVRDetailCustomizations
SVRComponentVisualizers
PhysXVehiclesEditor
OpenExrWrapper
UdpMessaging
AISupportModule
ExampleDeviceProfileSelector
ApexDestruction
AnalyticsBlueprintLibrary
AndroidDeviceProfileSelector
Paper2D
PlatformCryptoSwitch
SVRAnimatedSockets
SVRMusicEditor
RuntimePhysXCooking
OnlineSubsystemParallel
AndroidMediaFactory
SmartSnapping
Paper2DEditor
PlatformCryptoOpenSSL
AssetManagerEditor
AndroidMediaEditor
Survios
EditableMesh
ProceduralMeshComponentEditor
SVRTrackingDeviceMotionController
SVRHandAnimationAssetEditor
GeometryCacheEd
PicoXRMRC
VariantManagerContentEditor
TcpMessaging
OnlineBlueprintSupport
AlembicImporter
SVRUnrealEd
ActorSequence
InstanceTool
BackChannel
AudioCapture
SteamShared
AppleImageUtils
SurviosAnimGraph
ProceduralMeshComponent
MobilePatchingUtils
SVRIKAssetEditor
LightPropagationVolumeRuntime
AnimationSharingEd
AndroidDeviceProfileSelectorRuntime
ActorSequenceEditor
CustomMeshComponent
ArchVisCharacter
MediaCompositing
ImgMedia
OnlineSubsystemUtils
PicoXRInput
OnlineSubsystemSteam
PicoXRDPInput
ImgMediaFactory
MediaCompositingEditor
SVRWoundingAssetEditor
OnlineSubsystemNull
PaperTiledImporter
PhysXVehicles
LocationServicesBPLibrary
DatasmithContent
AndroidMedia
WebMMediaEditor
CharacterAI
AudioCaptureEditor
VariantManagerContent
SVRMarionetteEditor
FacialAnimation
UObjectPlugin
WebBrowserWidget
Parallel
AndroidPermission
OnlineSubsystem
SVRUIOverlayableWidget
SVRMarionette
ImgMediaEditor
AutomationUtilsEditor
AssetTags
AlembicLibrary
PlatformCryptoBCrypt
OnlineSubsystemPico
AnimationSharing
PlatformCrypto
NetcodeUnitTest
GeometryCache
PicoXRHMD
GoogleCloudMessaging
ScreenshotTools
SVRMusic
SignificanceManager
WebMMedia
LightPropagationVolumeEditor
AppleImageUtilsBlueprintSupport
CableComponent
SVRUIStack
PlatformCryptoTypes
GeometryCacheTracks
RakNet
DatasmithContentEditor
AndroidMoviePlayer
"
374,莫斯2 Moss-Book_II（有com文件夹）_Moss-Book_II_1.0.3.109996_FNAL,Moss: Book II,Unreal,https://www.polyarcgames.com/cn/privacy,NUL,NUL,NUL,NUL,NUL,NUL,"817320: No main.obb.png
"
375,莱美搏击（有com文件夹，英文）_莱美搏击_Les-Mills-BodyCombat_1.4,莱美搏击BODYCOMBAT,Unity,NUL,3,1,6,33,6,0,NUL
376,萌宠乐园PetsVR_1.61_VTX(5.3.x),萌宠乐园,Unreal,https://actum.games/petsvr-privacy-policy/,NUL,NUL,NUL,NUL,NUL,NUL,"GeometryMode
Niagara
SoundUtilitiesEditor
LevelSequenceEditor
BspMode
SpatializationEditor
NiagaraEditor
GooglePAD
MatineeToLevelSequence
DataprepEditorScriptingUtilities
PICOXRDPHMD
OpenXREyeTracker
OodleDataCompressionFormat
GeometryCacheSequencer
SoundUtilities
ActorLayerUtilities
BlastAuthoring
PICOXRDPInput
PaperSpriteSheetImporter
LiveLinkMovieScene
SoundCueTemplatesEditor
OpenExrWrapper
ProxyLODMeshReduction
TextureAlignMode
ChaosNiagara
NiagaraAnimNotifies
AISupportModule
UdpMessaging
ExampleDeviceProfileSelector
VRTunnellingPro
SynthesisEditor
DataprepLibraries
Paper2D
RuntimePhysXCooking
AndroidMediaFactory
SmartSnapping
BlastCore
Paper2DEditor
PluginUtils
AssetManagerEditor
PlatformCryptoOpenSSL
AndroidMediaEditor
MotoSynth
LiveLinkSequencer
EditableMesh
Synthesis
Spatialization
ExrReaderGpu
MeshPaintingToolset
ProceduralMeshComponentEditor
GeometryCacheEd
AudioSynesthesia
LiveLink
OpenXRHMD
PolygonModeling
VariantManagerContentEditor
AudioSynesthesiaCore
TcpMessaging
GooglePADEditor
OnlineBlueprintSupport
AlembicImporter
PICOXRMRC
ActorSequence
SoundVisualizations
BackChannel
AudioCapture
TakeSequencer
ChaosCloth
CameraShakePreviewer
AppleImageUtils
MotoSynthEditor
ProceduralMeshComponent
MobilePatchingUtils
PICOXRInput
LightPropagationVolumeRuntime
AnimationSharingEd
MeshEditor
PythonScriptPlugin
OSC
GestureTrackerVR
GeometricObjects
TakeTrackRecorders
ActorSequenceEditor
CustomMeshComponent
PropertyAccessEditor
ArchVisCharacter
PICOXRHMD
MediaCompositing
ImgMedia
PlanarCut
TemplateSequence
OnlineSubsystemUtils
OpenXRInput
LiveLinkComponents
ImgMediaFactory
MediaCompositingEditor
ChunkDownloader
EasyMultiSave
GameplayCameras
LiveLinkGraphNode
GeometryCacheStreamer
PaperTiledImporter
FractureEditor
ImgMediaEngine
DatasmithContent
AndroidMedia
DataprepEditor
DataprepCore
CharacterAI
NiagaraVertexFactories
OSCModulationMixing
AudioCaptureEditor
EditorScriptingUtilities
TakesCore
VariantManagerContent
TemplateSequenceEditor
PythonScriptPluginPreload
UObjectPlugin
PicoSpatialAudio
OnlineSubsystem
MeshPaintEditorMode
AndroidPermission
AudioModulation
LiveLinkEditor
OpenXRAR
OpenXRHandTracking
TakeMovieScene
ImgMediaEditor
EnvironmentQueryEditor
AssetTags
AlembicLibrary
PlatformCryptoBCrypt
OnlineSubsystemPico
OpenXREditor
MeshConversion
NiagaraCore
AnimationSharing
NiagaraEditorWidgets
PlatformCrypto
GeometryCache
OodleNetworkHandlerComponent
TakeRecorder
GeometryAlgorithms
GoogleCloudMessaging
NiagaraShader
AudioSynesthesiaEditor
SignificanceManager
SoundCueTemplates
PicoSpatialAudioEditor
LightPropagationVolumeEditor
ActorLayerUtilitiesEditor
AppleImageUtilsBlueprintSupport
TakeRecorderSources
CableComponent
PlatformCryptoTypes
SoundFields
AudioModulationEditor
GeometryCacheTracks
ChaosClothEditor
DatasmithContentEditor
DynamicMesh
AndroidMoviePlayer
"
377,蘑菇屋Mashroom_1.3,激燃快鼓Smash Drums,Unreal,https://privacy.smashdrums.com/,NUL,NUL,NUL,NUL,NUL,NUL,"GeometryMode
Niagara
WebMMediaFactory
RuntimeAudioImporter
LevelSequenceEditor
FacialAnimationEditor
BspMode
NiagaraEditor
GooglePAD
MatineeToLevelSequence
OnlineSubsystemGooglePlay
AutomationUtils
GeometryCacheSequencer
ActorLayerUtilities
PaperSpriteSheetImporter
PhysXVehiclesEditor
OpenExrWrapper
TextureAlignMode
ChaosNiagara
NiagaraAnimNotifies
AISupportModule
UdpMessaging
ExampleDeviceProfileSelector
AnalyticsBlueprintLibrary
AndroidDeviceProfileSelector
SynthesisEditor
Paper2D
RuntimePhysXCooking
AndroidMediaFactory
LowEntryExtendedStandardLibraryEditor
SmartSnapping
Paper2DEditor
PluginUtils
AssetManagerEditor
PlatformCryptoOpenSSL
LowEntryExtendedStandardLibrary
LowEntryFileManager
AndroidMediaEditor
PicoMobile
MotoSynth
EditableMesh
Synthesis
ExrReaderGpu
MeshPaintingToolset
ProceduralMeshComponentEditor
GeometryCacheEd
AudioSynesthesia
SpeedTreeImporter
VariantManagerContentEditor
AudioSynesthesiaCore
TcpMessaging
GooglePADEditor
OnlineBlueprintSupport
RuntimeAudioImporterEditor
AlembicImporter
ActorSequence
BackChannel
AudioCapture
ChaosCloth
AppleImageUtils
MotoSynthEditor
ProceduralMeshComponent
MobilePatchingUtils
LightPropagationVolumeRuntime
AnimationSharingEd
AndroidDeviceProfileSelectorRuntime
GeometricObjects
ActorSequenceEditor
CustomMeshComponent
PropertyAccessEditor
ArchVisCharacter
MediaCompositing
ImgMedia
PicoNeoController
PlanarCut
TemplateSequence
OnlineSubsystemUtils
ImgMediaFactory
MediaCompositingEditor
ChunkDownloader
GeometryCacheStreamer
OnlineSubsystemNull
PaperTiledImporter
FractureEditor
PhysXVehicles
LocationServicesBPLibrary
DatasmithContent
AndroidMedia
WebMMediaEditor
CharacterAI
NiagaraVertexFactories
AudioCaptureEditor
VariantManagerContent
TemplateSequenceEditor
FacialAnimation
UObjectPlugin
FileBrowser
AndroidPermission
OnlineSubsystem
MeshPaintEditorMode
ImgMediaEditor
AutomationUtilsEditor
EnvironmentQueryEditor
AssetTags
AlembicLibrary
PlatformCryptoBCrypt
OnlineSubsystemPico
MeshConversion
NiagaraCore
AnimationSharing
NiagaraEditorWidgets
PlatformCrypto
GeometryCache
PicoMobileController
GeometryAlgorithms
GoogleCloudMessaging
NiagaraShader
ScreenshotTools
AudioSynesthesiaEditor
GameAnalytics
SignificanceManager
WebMMedia
LightPropagationVolumeEditor
ActorLayerUtilitiesEditor
AppleImageUtilsBlueprintSupport
CableComponent
PlatformCryptoTypes
SoundFields
GeometryCacheTracks
ChaosClothEditor
DatasmithContentEditor
GameAnalyticsEditor
DynamicMesh
AndroidMoviePlayer
"
378,虚世界dij_WebXR_1.0.12_(CN)_FNAL,VFC格斗家,Unity,https://www.vfcgame.com/privacy-statements,1,3,2,3,10,5,NUL
379,虚拟办公室Immersed_1.9.95,VFC格斗家,Unity,https://www.vfcgame.com/privacy-statements,31,6,31,106,8,3,NUL
380,虚拟演讲VirtualSpeech_3.26_HTS,VFC格斗家,Unity,https://www.vfcgame.com/privacy-statements,28,10,22,4,30,10,NUL
381,虚拟训练Enhance_VR_2.6.1.2_FNAL,VFC格斗家,Unity,https://www.vfcgame.com/privacy-statements,8,7,0,36,9,1,NUL
382,蜂潮危机（有com文件夹）_蜂潮危机_Swarm_1,SWARM (蜂潮危机),Unity,https://www.swarmvrgame.com/privacy-policy,18,2,14,45,18,0,NUL
383,街机穿越Pangman_1.1_10_VTX(5.3.x),VFC格斗家,Unity,https://www.vfcgame.com/privacy-statements,95,22,12,66,18,1,NUL
384,被盗宠物之谜The_curious_tale_of_the_stolen_pets_1.04.7_FNAL(5.3.x),A Fisherman's Tale,Unity,https://vertigo-games.com/privacy-policy/,150,46,13,152,35,0,NUL
385,西部大侠Outlaws_4.1_Outlaws_4.1_FNAL,VFC格斗家,Unreal,https://www.vfcgame.com/privacy-statements,NUL,NUL,NUL,NUL,NUL,NUL,"817320: No main.obb.png
"
386,角斗勇士（有com文件夹）_Gladius_1.6.3.1_FNAL,Wonderglade,Unreal,https://www.resolutiongames.com/privacy,NUL,NUL,NUL,NUL,NUL,NUL,"817320: No main.obb.png
"
387,角斗士觉醒Gorn_1.3.2855_31_UNCENSORED_FNAL(5.3.x),角斗士觉醒,Unity,https://legal.devolverdigital.com/privacy,19,23,0,49,26,10,NUL
388,触手巧匠Tentacular_1.1.24_90_VTX(5.3.x),触手巧匠,Unity,https://legal.devolverdigital.com/privacy,0,10,1,18,8,23,NUL
389,诺克射手(5.6.x)_Nock_1.8.7_FNAL_Nock_1.8.7_FNAL,VFC格斗家,Unity,https://www.vfcgame.com/privacy-statements,3,52,26,140,94,1,NUL
390,调酒师BartenderVRSymulator_1.0_2_FAVTX(5.3.x),First Person Tennis - The Real Tennis Simulator,Unreal,https://sites.google.com/view/fptprivacypolicy/privacy-policy-cn,NUL,NUL,NUL,NUL,NUL,NUL,"GeometryMode
Niagara
WebMMediaFactory
LevelSequenceEditor
FacialAnimationEditor
BspMode
NiagaraEditor
GooglePAD
MatineeToLevelSequence
OnlineSubsystemGooglePlay
AutomationUtils
GeometryCacheSequencer
ActorLayerUtilities
PaperSpriteSheetImporter
PhysXVehiclesEditor
OpenExrWrapper
TextureAlignMode
ChaosNiagara
NiagaraAnimNotifies
AISupportModule
UdpMessaging
ExampleDeviceProfileSelector
AndroidDeviceProfileSelector
SynthesisEditor
Paper2D
RuntimePhysXCooking
AndroidMediaFactory
SmartSnapping
Paper2DEditor
PluginUtils
AssetManagerEditor
PlatformCryptoOpenSSL
AndroidMediaEditor
PicoMobile
MotoSynth
EditableMesh
Synthesis
ExrReaderGpu
MeshPaintingToolset
ProceduralMeshComponentEditor
GeometryCacheEd
AudioSynesthesia
SpeedTreeImporter
VariantManagerContentEditor
AudioSynesthesiaCore
TcpMessaging
GooglePADEditor
OnlineBlueprintSupport
AlembicImporter
ActorSequence
BackChannel
AudioCapture
ChaosCloth
AppleImageUtils
MotoSynthEditor
ProceduralMeshComponent
MobilePatchingUtils
LightPropagationVolumeRuntime
AnimationSharingEd
AndroidDeviceProfileSelectorRuntime
GeometricObjects
ActorSequenceEditor
CustomMeshComponent
PropertyAccessEditor
ArchVisCharacter
MediaCompositing
ImgMedia
PicoNeoController
PlanarCut
TemplateSequence
OnlineSubsystemUtils
ImgMediaFactory
MediaCompositingEditor
ChunkDownloader
GeometryCacheStreamer
OnlineSubsystemNull
PaperTiledImporter
FractureEditor
PhysXVehicles
LaunchController
DatasmithContent
AndroidMedia
WebMMediaEditor
LocationServicesBPLibrary
CharacterAI
NiagaraVertexFactories
AudioCaptureEditor
VariantManagerContent
TemplateSequenceEditor
FacialAnimation
UObjectPlugin
AndroidPermission
OnlineSubsystem
MeshPaintEditorMode
ImgMediaEditor
AutomationUtilsEditor
EnvironmentQueryEditor
AssetTags
AlembicLibrary
PlatformCryptoBCrypt
OnlineSubsystemPico
MeshConversion
NiagaraCore
AnimationSharing
NiagaraEditorWidgets
PlatformCrypto
GeometryCache
PicoMobileController
GeometryAlgorithms
GoogleCloudMessaging
NiagaraShader
ScreenshotTools
AudioSynesthesiaEditor
SignificanceManager
WebMMedia
LightPropagationVolumeEditor
ActorLayerUtilitiesEditor
AppleImageUtilsBlueprintSupport
CableComponent
PlatformCryptoTypes
SoundFields
GeometryCacheTracks
ChaosClothEditor
DatasmithContentEditor
GlassFiller
DynamicMesh
AndroidMoviePlayer
"
391,谷歌绘画MultiBrush_0.130b_VTX,MultiBrush,Unity,NUL,3,16,4,36,10,14,NUL
392,超弦乐队Band_Space_1.0.4_FNAL,Space Pirate Trainer,Unity,http://www.i-illusions.com/privacy,9,35,23,182,61,34,NUL
393,超次元接触（有com文件夹）_超次元接触_UNBINARY_1.0.3(5.3.x),超次元接触,Unity,https://unbinary.com/privacy-policy/,10,2,8,41,14,0,NUL
394,超燃一刻Calwave_1.3.1.0,超燃一刻,Unity,NUL,5,38,14,85,74,7,NUL
395,超级滑翔翼2（有com文件夹）_超级滑翔翼2_Ultrawings2_0.973(5.3.x),超级滑翔翼 2,Unity,https://bitplanetgames.com/privacy-policy/,56,5,42,147,36,1,NUL
396,超能军团HyperDash_29.4.43_FNAL_HyperDash_29.4.43_FNAL,超能军团,Unity,https://www.hyperdashvr.com/privacy-policy-cn/,9,26,9,72,45,0,NUL
397,超能军团_HyperDash_29.4.36_HyperDash_29.4.36_HTS,超能军团,Unity,https://www.hyperdashvr.com/privacy-policy-cn/,9,26,9,72,45,0,NUL
398,超自然侦探：逃离 90 年代（有com文件夹）_Paranormal_Detective-Escape_from_the_90s_1.19_FNAL,超自然侦探: 逃离90年代,Unity,https://lunabeat.com/page.php?id=vr_privacy_policy,21,20,7,70,26,0,NUL
399,超自然侦探：逃离80年代Paranormal_Detective-Escape_from_the_80s_1.93_FNAL,超自然侦探：逃离80年代,Unity,https://lunabeat.com/page.php?id=vr_privacy_policy,12,32,1,108,72,2,NUL
400,跑酷枪战STRIDE_1.5_VTX_properPP_STRIDE_1.5_VTX,Synth Riders - 幻音骑士,Unreal,https://synthridersvr.com/privacy-policy-cn,NUL,NUL,NUL,NUL,NUL,NUL,"817320: No main.obb.png
"
401,距离之书The_Book_of_Distance_1.8.7,距离之书,Unity,NUL,4,2,6,47,0,1,NUL
402,轻世界Pico_Worlds_1.5.1_(CN)_FNAL,支持 PICO 体感追踪器绑在腿部即可追踪全身运动姿态已有体感追踪器，去配对,Unity,NUL,0,11,23,40,7,0,NUL
403,轻松钓鱼Bait!_1.13_FNAL(5.3.x),轻松钓鱼6dof,Unity,https://www.resolutiongames.com/privacy,63,11,3,23,3,4,NUL
404,迅游加速器Swift_Accelerator_1.1.2_(中文),迅游加速器,Unreal,NUL,NUL,NUL,NUL,NUL,NUL,NUL,"766212: no libUE4.so
817320: No main.obb.png
"
405,远古地牢Ancient_Dungeon_ea0.1.3.6_29_VTX(5.3.x),远古地牢,Unity,https://erthu.de/pp_advr,1,5,17,52,5,20,NUL
406,迷你赛车手Mini_Motor_Racing_X_1.3.6.132_VTX(5.3.x),Mini Motor Racing X,Unity,https://thebinarymill.com/privacy.php,2,6,20,62,16,0,NUL
407,迷你都市LittleCities_1.0.4_VTX(5.3.x),Cities: VR,Unity,https://www.fasttravelgames.com/privacy-policy,12,9,9,92,16,4,NUL
408,迷室The_Room_A_Dark_Matter_1.0.2_VTX(5.3.x),The Room,Unity,https://netvios.163.com/privacy.html,0,8,0,33,3,3,NUL
409,迷幻拼图Squingle_2.0.9_VTX(5.3.x),Squingle,Unity,https://squingle.com/privacy-policy,3,26,7,92,6,3,NUL
410,迷禁Lost_In_Abyss_44.1.15(5.3.x),VFC格斗家,Unity,https://www.vfcgame.com/privacy-statements,3,10,3,23,8,1,NUL
411,逃出地牢Escape_from_dungeon_1.1.9_29_FAVTX,Aery Dreamscape VR,Unity,https://www.epixrgames.com/privacypolicy,70,28,23,19,13,0,NUL
412,逃生遗迹Escape_Legacy_1.22_FNAL(5.3.x),Aery Dreamscape VR,Unreal,https://www.epixrgames.com/privacypolicy,NUL,NUL,NUL,NUL,NUL,NUL,"349203: No .uplugin file
"
413,速降阿尔卑斯DescentAlps_0.4.6_VTX(5.3.x),速降阿尔卑斯,Unity,https://www.sutur.io/privacypolicy,62,7,5,18,3,0,NUL
414,造路游戏Tsuro_1.04_FNAL(5.3.x),Tsuro通路——造路游戏,Unity,http://thunderboxentertainment.com/privacy/,62,9,21,14,15,1,NUL
415,醉铁拳VR （有com文件夹）_醉铁拳_2.1,醉铁拳VR,Unreal,http://vrpro.sitaitongxue.com/web2/outsource/privacy.html,NUL,NUL,NUL,NUL,NUL,NUL,"817320: No main.obb.png
"
416,里奇的木板Richies_Plank_Experience_1.9.1,里奇的木板体验,Unity,https://toast.games/privacypolicy/,16,2,8,60,26,1,NUL
417,重力实验 Gravity_Lab_1.218_FNAL,Gravity League,Unity,https://www.blue-duck-studios.com/chinese-privacy-policy,21,8,7,65,21,0,NUL
418,重力素描GravitySketchVR_6.0.3-pi_FNAL,Gravity League,Unity,https://www.blue-duck-studios.com/chinese-privacy-policy,-1,-1,-1,-1,-1,-1,NUL
419,钢铁战士IRON_GUARD_VR_1.12_FNAL(5.3.x),VFC格斗家,Unity,https://www.vfcgame.com/privacy-statements,11,4,0,21,3,0,NUL
420,银河卡丁车Galaxy_Kart_1.6_FNAL_Galaxy_Kart_1.6_FNAL,Galaxy Kart,Unreal,https://vrmonkey.com.br/tos_zh.html,NUL,NUL,NUL,NUL,NUL,NUL,"817320: No main.obb.png
"
421,银河钓手Galactic_Catch_1.23.230402_FNAL,银河钓手,Unity,https://www.baobabstudios.com/baobab-privacy-policy,6,0,8,25,10,5,NUL
422,镭动射击Ricoshooter_v2_2022.4.24_VTX(5.3.x),镭动射击 6DoF,Unreal,https://www.vrmonkey.com.br/tos.html,NUL,NUL,NUL,NUL,NUL,NUL,"WebMMediaFactory
ApexDestructionEditor
FacialAnimationEditor
AutomationUtils
GeometryCacheSequencer
PaperSpriteSheetImporter
PhysXVehiclesEditor
OpenExrWrapper
UdpMessaging
AISupportModule
ExampleDeviceProfileSelector
ApexDestruction
AndroidDeviceProfileSelector
Paper2D
PlatformCryptoSwitch
RuntimePhysXCooking
AndroidMediaFactory
SmartSnapping
Paper2DEditor
PlatformCryptoOpenSSL
AssetManagerEditor
AndroidMediaEditor
PicoMobile
EditableMesh
ProceduralMeshComponentEditor
GeometryCacheEd
VariantManagerContentEditor
TcpMessaging
NativizedAssets
OnlineBlueprintSupport
AlembicImporter
ActorSequence
BackChannel
AudioCapture
AppleImageUtils
ProceduralMeshComponent
MobilePatchingUtils
LightPropagationVolumeRuntime
AnimationSharingEd
AndroidDeviceProfileSelectorRuntime
ActorSequenceEditor
CustomMeshComponent
ArchVisCharacter
MediaCompositing
ImgMedia
PicoNeoController
OnlineSubsystemUtils
ImgMediaFactory
MediaCompositingEditor
OnlineSubsystemNull
PaperTiledImporter
PhysXVehicles
LocationServicesBPLibrary
DatasmithContent
AndroidMedia
WebMMediaEditor
CharacterAI
AudioCaptureEditor
VariantManagerContent
FacialAnimation
UObjectPlugin
AndroidPermission
OnlineSubsystem
ImgMediaEditor
AutomationUtilsEditor
AssetTags
AlembicLibrary
PlatformCryptoBCrypt
OnlineSubsystemPico
AnimationSharing
PlatformCrypto
NetcodeUnitTest
GeometryCache
PicoMobileController
GoogleCloudMessaging
ScreenshotTools
SignificanceManager
WebMMedia
LightPropagationVolumeEditor
AppleImageUtilsBlueprintSupport
CableComponent
PlatformCryptoTypes
GeometryCacheTracks
DatasmithContentEditor
AndroidMoviePlayer
"
423,阿尔沃（有com文件夹）开机速器_Alvo_0.25,VFC格斗家,Unity,https://www.vfcgame.com/privacy-statements,15,41,32,177,53,1,NUL
424,阿尔特斯超越时空ALTDEUS_BeyondChronos1.1.9_FAVTX(5.3.x),阿尔特斯：超越时空,Unity,https://altdeus.com/en/privacypolicy/,0,0,0,0,0,0,NUL
425,除夕：双鱼玉佩（有com文件夹）_Immortal_Legacy_VR_1.9_FNAL(5.3.x),VFC格斗家,Unity,https://www.vfcgame.com/privacy-statements,14,28,12,271,105,10,NUL
426,雪城堡Snow_Fortress_1.516_FNAL(5.3.x),VFC格斗家,Unity,https://www.vfcgame.com/privacy-statements,66,13,14,61,16,1,NUL
427,零口径： 重装上阵Zero_Caliber_Reloaded_1.M.1073_Pico_1.3_Zero_Caliber_Reloaded_1.M.1073_Pico_1.3_FNAL,零口径:重装上阵,Unreal,https://bytedance.feishu.cn/docx/D5tId4JIFoeIn8xMJp8c369xnBe,NUL,NUL,NUL,NUL,NUL,NUL,"817320: No main.obb.png
"
428,零封Cleansheet_2022.3.6P_FNAL(5.3.x),VFC格斗家,Unity,https://www.vfcgame.com/privacy-statements,20,10,14,97,31,0,NUL
429,雷神之锤1Quake_1_1.5.6.6_quakequest-v1.5.6,VFC格斗家,Unreal,https://www.vfcgame.com/privacy-statements,NUL,NUL,NUL,NUL,NUL,NUL,"766212: no libUE4.so
817320: No main.obb.png
"
430,雷神之锤3（特殊，英文）_quake3pico,支持 PICO 体感追踪器绑在腿部即可追踪全身运动姿态已有体感追踪器，去配对,Unreal,NUL,NUL,NUL,NUL,NUL,NUL,NUL,"766212: no libUE4.so
817320: No main.obb.png
"
431,霹雳神兵Shock_Troops_1.4.1_FNAL(5.3.x),OOPSLINE,Unity,NUL,11,12,3,33,8,0,NUL
432,音乐冲击波Beat_Blaster_1.69_FNAL,Beat Blaster,Unity,https://www.ivanovichgames.com/privacy.html,6,0,0,1,1,1,NUL
433,音乐达人（有com文件夹）_Virtuoso_1.2.7_FNAL,VFC格斗家,Unity,https://www.vfcgame.com/privacy-statements,9,11,5,53,13,2,NUL
434,飓风冲突VR(5.6.x)_Orkana_Conflict_6_FNAL,厨房冲突VR,Unity,http://clashofchefsvr.com/privacy/,16,5,8,145,32,12,NUL
435,飞行工厂SimplePlanes_1.12.143_HTS,SimplePlanes VR,Unity,https://jundroo.com/privacypolicychinese.html,5,4,1,27,51,19,NUL
436,飞行英雄Flying_Hero_1.1.3_FNAL,The Room,Unity,https://netvios.163.com/privacy.html,71,7,4,10,2,0,NUL
437,驱魔人军团Exorcist_LegionVR_1.1.1_FNAL(5.3.x),驱魔人：军团VR,Unity,https://www.exorcistlegion.com/privacy-policy,98,54,48,131,89,7,NUL
438,骇客战场（有com文件夹）_骇客战场_thepatcher_1.08,骇客战场,Unreal,https://pixelitygames.com/privacy-policy/?lang=en,NUL,NUL,NUL,NUL,NUL,NUL,"817320: No main.obb.png
"
439,高尔夫5俱乐部golf5eclub_3.349_golf5eclub_3.349,VFC格斗家,Unity,https://www.vfcgame.com/privacy-statements,12,11,16,0,4,22,NUL
440,魔杖Wands_1.8.0.1_5_FNAL(5.3.x),Cloudlands 2,Unity,http://futuretown.io/index.php/privacy-policy/,69,28,22,75,11,7,NUL
441,魔杖联盟Wands_Alliances_1.1.6.83_FNAL,魔杖联盟,Unity,https://wandsalliances.com/privacu-policy/,1,10,5,44,6,0,NUL
442,魔法层层叠Humpty_Dumpty_Poo_2.1_30_(CN)_FNAL,魔法层层叠,Unity,https://fvworks.github.io/privacy/,69,11,4,15,12,0,NUL
443,魔法拼图：龙与剑Magic_Puzzle-Dragon_and_Sword_1.1.4,Space Draw,Unity,NUL,0,0,0,8,0,0,NUL
444,魔法消消乐_Wholalo_2.1,VFC格斗家,Unity,https://www.vfcgame.com/privacy-statements,69,11,4,15,12,0,NUL
445,鲁尼亚大陆的历险Quest_for_Runia_1.12_FNAL(5.3.x),鲁尼亚大陆的历险,Unreal,https://www.cykyria.com/quest-for-runia-pico-interactive-privacy-policy/,NUL,NUL,NUL,NUL,NUL,NUL,"349203: No .uplugin file
"
446,鲤鱼饼大作战Lucky_Fish_Bread_0.44_FAVTX(5.3.x),鲤鱼饼大作战,Unity,http://visuallight.kr/notice/?vid=6,0,3,0,12,1,19,NUL
447,黑曜世界SolarBlack_1.1_HTS,黑曜世界,Unity,https://solarblack.net/docs/EULA_Privacypolicy.txt,15,2,6,69,23,2,NUL
